names,scores,logfoldchanges,pvals,pvals_adj,log2fc
PPP2R1B,11.787217,0.43199056,4.543041334921365e-32,1.3678510853434578e-31,0.43199056
ARVCF,11.779985,1.9331064,4.950145807943919e-32,1.4902449825436963e-31,1.9331064
USP45,11.779869,0.8414824,4.956994422852066e-32,1.4921265545034831e-31,0.8414824
ELOVL2,11.778073,4.172953,5.06371984460199e-32,1.5240683961168052e-31,4.172953
CTSV,11.777953,3.3399968,5.070945423317501e-32,1.5260588744058354e-31,3.3399968
NAB2,11.771977,0.6364927,5.443350023588008e-32,1.637933196981872e-31,0.6364927
HDAC6,11.762382,0.5569113,6.098904275043583e-32,1.834971476934356e-31,0.5569113
MTERF1,11.759128,0.96666276,6.338611259084889e-32,1.9068617288825612e-31,0.96666276
ACAP3,11.7587385,0.636164,6.367861125933834e-32,1.9154298815753913e-31,0.636164
C19orf47,11.748916,1.2381064,7.153065138815332e-32,2.1513568377805233e-31,1.2381064
KLHL8,11.746278,0.540299,7.379816313557239e-32,2.219286780649551e-31,0.540299
ERCC2,11.740275,0.8624633,7.922784477770849e-32,2.3822828549745954e-31,0.8624633
OTUD3,11.737292,1.3402574,8.207196633371336e-32,2.4675044081539897e-31,1.3402574
NOL12,11.733725,0.9626777,8.560670008589487e-32,2.5734662482405948e-31,0.9626777
SYNJ2,11.732221,0.04876464,8.714186995807493e-32,2.619299882364565e-31,0.04876464
ZNF726,11.7310915,2.2643619,8.831254463095195e-32,2.654167832186809e-31,2.2643619
ZNF836,11.725189,0.7065526,9.468942833304081e-32,2.8447913463392893e-31,0.7065526
ZNF844,11.723892,0.58637166,9.615082310335033e-32,2.88834847854569e-31,0.58637166
BTBD6,11.72323,0.89793766,9.690475090024243e-32,2.910645530413716e-31,0.89793766
FPGT,11.713557,1.2510005,1.0862505222821224e-31,3.262285152882707e-31,1.2510005
IGKV3-15,11.71091,-0.19584647,1.1207029532326824e-31,3.3653490561656518e-31,-0.19584647
PRDM2,11.709471,-0.38599208,1.1398892295950634e-31,3.422551051086021e-31,-0.38599208
TTF2,11.709207,0.33651382,1.143441866235867e-31,3.43280445617987e-31,0.33651382
ST7,11.697429,0.96995586,1.313738980154827e-31,3.9416913286373817e-31,0.96995586
ADPRHL1,11.695836,2.995348,1.338625059168965e-31,4.0158751775068955e-31,2.995348
FAN1,11.691888,1.0580064,1.4023366636224039e-31,4.2059975952491465e-31,1.0580064
ILDR1,11.688939,4.036823,1.4518956363197216e-31,4.354114837168155e-31,4.036823
GMEB2,11.685841,0.7821343,1.505831012796891e-31,4.515319337903056e-31,0.7821343
RP11-182L21.6,11.683333,0.16953354,1.5509236555400251e-31,4.649972812322132e-31,0.16953354
ZNF687,11.681474,1.4938376,1.5852307153106164e-31,4.751689038064903e-31,1.4938376
WDR78,11.67949,2.509635,1.6226662815512353e-31,4.863316388148087e-31,2.509635
SDC2,11.676835,0.049622457,1.6741393513373517e-31,5.016983843566502e-31,0.049622457
ZNF506,11.671214,-0.023941565,1.788519491534637e-31,5.358464587197584e-31,-0.023941565
RGS12,11.665095,0.4628468,1.921871668936955e-31,5.756608398412819e-31,0.4628468
MAPKAPK3,11.662775,-0.15850018,1.974986899219499e-31,5.9142838102888585e-31,-0.15850018
CCAR2,11.662534,0.40375924,1.9805992367697034e-31,5.930378039034042e-31,0.40375924
CSNK1G1,11.662429,0.21292262,1.983029180835797e-31,5.936940714712217e-31,0.21292262
ZNF77,11.654586,1.4964634,2.1743424926968034e-31,6.508927022391404e-31,1.4964634
ST3GAL4-AS1,11.654148,1.6613896,2.185558284888051e-31,6.540930648025506e-31,1.6613896
TMLHE,11.651352,0.53664017,2.258473530715892e-31,6.758339699898564e-31,0.53664017
RP11-499F3.2,11.651316,4.6625357,2.2594406882589295e-31,6.760422282586765e-31,4.6625357
USF1,11.647064,0.6595184,2.375017468793435e-31,7.105384114812045e-31,0.6595184
MAOA,11.645945,1.2643455,2.4064006639236613e-31,7.198409858349347e-31,1.2643455
DICER1-AS1,11.633861,1.7602919,2.772668030812884e-31,8.28907363925075e-31,1.7602919
MDP1,11.630028,0.3565958,2.9000212661687046e-31,8.668764852115038e-31,0.3565958
ALMS1,11.628721,0.8838562,2.944758824756564e-31,8.801439235576364e-31,0.8838562
C17orf80,11.626458,1.0696474,3.02386643437527e-31,9.036796380490631e-31,1.0696474
ATP7A,11.62485,0.5997113,3.0813407789011366e-31,9.207454039279387e-31,0.5997113
SHKBP1,11.611002,-0.30138433,3.6234424841905446e-31,1.0824730441445075e-30,-0.30138433
PRKAR1B,11.60622,0.052869435,3.8318079371900833e-31,1.1445833007829505e-30,0.052869435
B4GALT2,11.605558,1.1603138,3.8615779164484105e-31,1.1533375595891389e-30,1.1603138
ARPIN,11.60294,0.92441577,3.981603584450956e-31,1.189043159813214e-30,0.92441577
SCARB1,11.594436,-0.056096517,4.397558642069035e-31,1.3131042677390373e-30,-0.056096517
PDE4DIP,11.591042,-0.1025431,4.5753278382599065e-31,1.3660222424758017e-30,-0.1025431
TANC2,11.590409,0.7623078,4.609226128181852e-31,1.3759781999663357e-30,0.7623078
SOCS4,11.590238,0.2058462,4.618513066342342e-31,1.3785855011940553e-30,0.2058462
IPO4,11.589768,2.4000757,4.643854435414401e-31,1.3859837106270925e-30,2.4000757
RP11-392P7.6,11.58956,2.3036022,4.655186004312422e-31,1.3891993478929217e-30,2.3036022
FAM13B,11.587033,-0.13963792,4.794522660169377e-31,1.4304376582889534e-30,-0.13963792
ANKMY2,11.583819,0.60175496,4.9777998371774565e-31,1.4849403607147253e-30,0.60175496
RNF139-AS1,11.583437,0.8291957,5.000032665888941e-31,1.4912157724648676e-30,0.8291957
GJB3,11.578863,5.8528867,5.274071875386697e-31,1.5727573829137957e-30,5.8528867
NF2,11.568208,0.2771047,5.971726738408198e-31,1.7805889044055162e-30,0.2771047
RRM2,11.557888,1.2862083,6.734483411859869e-31,2.0077797871956818e-30,1.2862083
PRMT6,11.555603,0.837548,6.916040652091996e-31,2.0616616280159913e-30,0.837548
PRELID2,11.551221,0.7817213,7.277952502546471e-31,2.1692876005138812e-30,0.7817213
VSTM2L,11.549129,5.036974,7.457247534358704e-31,2.2224630474528865e-30,5.036974
ZBTB17,11.547143,0.2765427,7.631564718927164e-31,2.2741424237740275e-30,0.2765427
CA5B,11.545431,-0.11529388,7.784997598965162e-31,2.3195868413746664e-30,-0.11529388
ANKRD16,11.543661,1.5897688,7.946933771954897e-31,2.3675537006516043e-30,1.5897688
PIK3C3,11.5383625,0.017690562,8.45191945320188e-31,2.5176983294689682e-30,0.017690562
RASSF1,11.534453,-0.21687466,8.84476485285912e-31,2.6340914395127753e-30,-0.21687466
RP11-115C21.2,11.534386,0.96226984,8.851654401884983e-31,2.6358283272701824e-30,0.96226984
TAF13,11.533214,0.37723485,8.973041256635042e-31,2.6716555112773732e-30,0.37723485
GCN1,11.52669,0.39644378,9.679403751428707e-31,2.8812813149255238e-30,0.39644378
UBXN10-AS1,11.526055,2.2737677,9.750967738040935e-31,2.902237287237569e-30,2.2737677
PRIM2,11.525821,0.35165724,9.777579891895053e-31,2.9098105774267905e-30,0.35165724
HAUS5,11.519971,0.81884545,1.0464625644214685e-30,3.1139038251562542e-30,0.81884545
OSBPL5,11.513785,0.8157853,1.1243260921460254e-30,3.344799677637424e-30,0.8157853
CAMKK2,11.509585,0.18729006,1.1804484983915474e-30,3.511341255299057e-30,0.18729006
ASB6,11.508669,0.44470552,1.1930608377857296e-30,3.548434256471171e-30,0.44470552
C16orf46,11.503588,2.4231951,1.2654425979011559e-30,3.763265048661669e-30,2.4231951
RGS10,11.503495,-0.24973777,1.2667920050494569e-30,3.766828618617179e-30,-0.24973777
CDK9,11.50216,0.032965742,1.2865498895941542e-30,3.825122745457238e-30,0.032965742
TLE2,11.499619,1.4240112,1.324993328925695e-30,3.938951545632773e-30,1.4240112
SYCE3,11.498486,4.1590652,1.3425082582543134e-30,3.9905441633085226e-30,4.1590652
FDCSP,11.494454,2.5031524,1.406663965984657e-30,4.180745520460182e-30,2.5031524
LMTK2,11.493833,0.9340248,1.4168399022608627e-30,4.2104873919476065e-30,0.9340248
PTHLH,11.490426,2.0475554,1.4738358397499143e-30,4.3793427080040664e-30,2.0475554
EFTUD1,11.486485,0.857521,1.5426339007185994e-30,4.583222317427e-30,0.857521
TYW5,11.485989,0.523161,1.5515053736221132e-30,4.609030443126971e-30,0.523161
PLEKHN1,11.478076,1.8280789,1.7002208460938224e-30,5.0502150894400275e-30,1.8280789
LONRF2,11.471461,3.0981212,1.835341860548174e-30,5.450270021191844e-30,3.0981212
OTUD6B,11.460522,0.49560782,2.082567125631123e-30,6.1836987183569976e-30,0.49560782
PPP1R10,11.460014,-0.24198663,2.094795710206775e-30,6.219267826146293e-30,-0.24198663
CHST8,11.454122,4.729405,2.242259019919157e-30,6.655488281677164e-30,4.729405
FBXL4,11.451539,0.29783562,2.3100805617922168e-30,6.855980255244027e-30,0.29783562
FITM2,11.447969,1.7956591,2.4071737500231858e-30,7.143288103193804e-30,1.7956591
DFNB31,11.444696,0.38913575,2.499790611472943e-30,7.417245634113325e-30,0.38913575
EP300,11.440026,-0.055738322,2.6380667450150322e-30,7.826599589739314e-30,-0.055738322
TCF20,11.439283,0.51132274,2.6607336282005228e-30,7.892908145918652e-30,0.51132274
MAT2A,11.439008,-0.23588358,2.66919577584847e-30,7.917068432243552e-30,-0.23588358
S1PR3,11.437705,1.0220428,2.7095781991861168e-30,8.035890038204919e-30,1.0220428
BCL2L2,11.4339,1.3751355,2.8310100200709976e-30,8.395025787569564e-30,1.3751355
MIER1,11.427733,-0.3291544,3.039392001219339e-30,9.01081403596509e-30,-0.3291544
CIART,11.42772,2.0254703,3.0398574931467534e-30,9.011122336980511e-30,2.0254703
TNK2,11.42546,0.35452762,3.1200056284784125e-30,9.247607645788511e-30,0.35452762
ALOX12-AS1,11.424666,0.48623738,3.148633902305807e-30,9.331351478156801e-30,0.48623738
SAMD8,11.423485,0.026735125,3.191754063730001e-30,9.458018728791932e-30,0.026735125
ZNF621,11.421356,0.65704155,3.270884904937081e-30,9.691352433777085e-30,0.65704155
CTA-29F11.1,11.414817,-0.32912484,3.526442305958081e-30,1.0447305367318409e-29,-0.32912484
ZNF213,11.414377,1.5330696,3.5443247278370824e-30,1.0499035352441468e-29,1.5330696
METTL14,11.408556,0.07710046,3.789668388242579e-30,1.1224461016364398e-29,0.07710046
C5orf17,11.401243,3.7048447,4.12188209988448e-30,1.2206980527957757e-29,3.7048447
LPIN3,11.39817,2.1223161,4.269978456279622e-30,1.2644066640494432e-29,2.1223161
DENND4C,11.395465,-0.024045497,4.404730472724572e-30,1.303999008237594e-29,-0.024045497
SSBP3,11.3950815,0.12902735,4.4241392701106986e-30,1.3095893550178053e-29,0.12902735
L2HGDH,11.394199,1.751212,4.4691873529704415e-30,1.3227669573437923e-29,1.751212
RASA1,11.391492,0.091365986,4.61025727178748e-30,1.3643581029781137e-29,0.091365986
SCAI,11.3906,0.26348677,4.657720745302958e-30,1.3782408003106225e-29,0.26348677
TBC1D10B,11.380311,0.710528,5.241273708811905e-30,1.5507326972053928e-29,0.710528
PTPN1,11.375795,-0.2940498,5.519742251452821e-30,1.6329292084258778e-29,-0.2940498
ZNF579,11.375067,1.6686505,5.566032855656551e-30,1.6464281594037124e-29,1.6686505
LTBP4,11.37016,-0.25206536,5.887920426486052e-30,1.741435601222328e-29,-0.25206536
AC009403.2,11.369862,0.9728469,5.908146289105613e-30,1.7472103754720088e-29,0.9728469
ARL17A,11.3663645,0.84282345,6.1496072552581364e-30,1.818185980925389e-29,0.84282345
ROPN1,11.363325,5.884842,6.367405062820685e-30,1.8823565702197725e-29,5.884842
UIMC1,11.363264,0.021354472,6.371839501442715e-30,1.8834441272674322e-29,0.021354472
NBEA,11.359768,1.2328175,6.632080123505746e-30,1.9601358932727973e-29,1.2328175
MOB1A,11.359641,-0.2332237,6.641674293897803e-30,1.9627387685120396e-29,-0.2332237
KCTD18,11.359245,0.66711384,6.671864650298521e-30,1.9714268627073404e-29,0.66711384
LINC01588,11.353829,0.525617,7.098404068025306e-30,2.0972136802615478e-29,0.525617
MATN3,11.347418,1.0150397,7.638539728780203e-30,2.2565285591289895e-29,1.0150397
C5orf22,11.347032,0.7070207,7.67230218172763e-30,2.2662338723062524e-29,0.7070207
LINC00909,11.346912,0.22631793,7.682810265856611e-30,2.2690688565996176e-29,0.22631793
LRRC28,11.346377,0.0813158,7.729943411354305e-30,2.2827188652390565e-29,0.0813158
EVA1A,11.336697,1.1047177,8.634237158217036e-30,2.549462563881498e-29,1.1047177
B9D2,11.336379,0.19328037,8.665653950966344e-30,2.5584360539587594e-29,0.19328037
TAF1A,11.332146,1.1308728,9.094879189373567e-30,2.684841941656974e-29,1.1308728
AC004540.5,11.329919,1.8212755,9.329068030220836e-30,2.753649245580992e-29,1.8212755
IGHMBP2,11.322447,0.5897124,1.0159649570491877e-29,2.9981009215538183e-29,0.5897124
FXR2,11.321713,0.89842546,1.02449898854462e-29,3.02292688061692e-29,0.89842546
GDPD1,11.321023,1.9849877,1.0325951982781959e-29,3.046455261863012e-29,1.9849877
RIOK2,11.320746,-0.01825478,1.0358607120878366e-29,3.0557278071258585e-29,-0.01825478
OTUD5,11.316289,-0.03422606,1.089880325824111e-29,3.2147020331105924e-29,-0.03422606
PIK3R4,11.311375,0.96164554,1.1526904273250373e-29,3.3991617510861475e-29,0.96164554
POLD4,11.308245,-0.08473527,1.1945490026476653e-29,3.5221815695526797e-29,-0.08473527
CRTC2,11.305359,0.14355391,1.2344904077328839e-29,3.639520093856605e-29,0.14355391
FBXL2,11.30286,1.8711567,1.2701277268793947e-29,3.744143075676759e-29,1.8711567
FOXP4-AS1,11.296883,4.85465,1.3595825416834594e-29,4.0073683358807606e-29,4.85465
GALNS,11.295984,0.3657612,1.3735675845018209e-29,4.0481105673772625e-29,0.3657612
EPHA2,11.293682,1.0715125,1.4100326788760497e-29,4.1550874318883193e-29,1.0715125
CLDN23,11.287475,1.564841,1.5132218381593558e-29,4.45863838768301e-29,1.564841
APBA3,11.285492,0.06119431,1.5477308622457496e-29,4.559778655383501e-29,0.06119431
BLNK,11.285421,0.31051216,1.5489710505642418e-29,4.562893095889253e-29,0.31051216
CIB2,11.281173,2.0659373,1.6256483100151344e-29,4.787634147418154e-29,2.0659373
AGK,11.26761,0.23555234,1.896494376462083e-29,5.584632642890767e-29,0.23555234
OPLAH,11.265099,2.7666323,1.9513347989808302e-29,5.745443247601601e-29,2.7666323
SUOX,11.259726,0.87500423,2.074036480145026e-29,6.105279563128846e-29,0.87500423
SEPN1,11.256607,0.09011663,2.1487360924822174e-29,6.324423730936856e-29,0.09011663
PINK1,11.254785,0.2157825,2.1936203951075452e-29,6.454246410392561e-29,0.2157825
TMEM61,11.254297,4.269856,2.2057655066696317e-29,6.489214774549027e-29,4.269856
MFSD14B,11.251616,0.18320927,2.273885254318768e-29,6.68803985066713e-29,0.18320927
ZNF264,11.251411,0.29031128,2.2791496893855633e-29,6.70273292913095e-29,0.29031128
CTSH,11.251258,-0.4166833,2.283137103586477e-29,6.713667403692358e-29,-0.4166833
FBXL6,11.2504635,1.1432732,2.3037869661253652e-29,6.773590198703347e-29,1.1432732
KIAA1468,11.242662,0.17771125,2.5167603697662265e-29,7.398901490407208e-29,0.17771125
MIS12,11.2407465,0.10614098,2.5719786879680866e-29,7.559452040441044e-29,0.10614098
ZNF239,11.239016,2.7674766,2.6229177156541003e-29,7.708261011331025e-29,2.7674766
PHF8,11.237557,0.3947558,2.6665858530676166e-29,7.835669640388599e-29,0.3947558
DCP2,11.22613,-0.19081561,3.034832000455251e-29,8.916696991436592e-29,-0.19081561
INTS5,11.223876,1.1425309,3.113198250726094e-29,9.144790572218872e-29,1.1425309
RAB11FIP5,11.21903,0.84844196,3.288570340303585e-29,9.658794965564683e-29,0.84844196
ANKRD40,11.210068,0.4952952,3.6391614877711945e-29,1.0687250047793656e-28,0.4952952
CDCA5,11.201731,1.6024245,3.998438264087039e-29,1.173958428844495e-28,1.6024245
SPAST,11.200897,0.3569414,4.036245092644802e-29,1.1849191075769283e-28,0.3569414
STK11IP,11.1999035,1.3430892,4.081800418316784e-29,1.1981516607086962e-28,1.3430892
REXO1,11.199389,0.45520076,4.10554085686564e-29,1.2049784168031299e-28,0.45520076
KHK,11.199329,0.98101777,4.10833005665207e-29,1.2056550897358857e-28,0.98101777
AP006222.2,11.193047,0.5644604,4.4101723621718067e-29,1.293930867135789e-28,0.5644604
C16orf70,11.191946,0.5989987,4.465237749488011e-29,1.3099326983816364e-28,0.5989987
PTPN20,11.189054,3.6086588,4.6133314873996026e-29,1.3532185689151553e-28,3.6086588
VCPKMT,11.185635,-0.029766073,4.7946425694350244e-29,1.4062366787658177e-28,-0.029766073
CLUL1,11.185528,5.1341877,4.8004111796892224e-29,1.407762935013097e-28,5.1341877
CCDC78,11.185348,3.8575428,4.810182794278262e-29,1.4104626104337635e-28,3.8575428
NUF2,11.18306,1.6811008,4.935809697407661e-29,1.4471292440282376e-28,1.6811008
SRCIN1,11.178757,4.751097,5.18108548612249e-29,1.518684359272993e-28,4.751097
WDR5B,11.172546,1.8250762,5.556487310434215e-29,1.628339515485465e-28,1.8250762
RP11-1000B6.3,11.172215,0.23815435,5.577203962951112e-29,1.6342184458032489e-28,0.23815435
CHADL,11.170846,2.8142865,5.663868074858401e-29,1.6594174835683518e-28,2.8142865
VPS13B,11.166551,0.17839782,5.944496256815604e-29,1.7410228903024623e-28,0.17839782
UGGT1,11.163341,0.28216898,6.163150764767397e-29,1.8048503185309787e-28,0.28216898
GXYLT1,11.159436,-0.010879424,6.43983208181723e-29,1.8856536391807598e-28,-0.010879424
SPATA17,11.158114,4.610868,6.53632216830582e-29,1.9136822021301288e-28,4.610868
SNX19,11.157103,0.34464967,6.611124626916828e-29,1.9353552974181534e-28,0.34464967
AC090498.1,11.155106,0.11866892,6.761254750176839e-29,1.979072301052819e-28,0.11866892
LEKR1,11.1526985,2.2149057,6.946692676614115e-29,2.033112696371493e-28,2.2149057
MFSD14A,11.14144,-0.3124082,7.883372040868137e-29,2.3067122298711125e-28,-0.3124082
CDKN3,11.140928,0.70417565,7.928817542928774e-29,2.3197374987392667e-28,0.70417565
FASTKD3,11.139163,0.8054687,8.087603726300577e-29,2.365915949835635e-28,0.8054687
SEC22A,11.138487,0.8501979,8.149223051673732e-29,2.3836620864711466e-28,0.8501979
BBOX1,11.138088,3.64078,8.185787029809371e-29,2.3940761855222125e-28,3.64078
C12orf60,11.137649,2.2529063,8.226267945680391e-29,2.405633283458178e-28,2.2529063
AC005152.3,11.136194,6.1136494,8.361689005652745e-29,2.4449480568200116e-28,6.1136494
CABLES1,11.134583,2.0324912,8.514172420948793e-29,2.489242035385768e-28,2.0324912
CERS5,11.132277,-0.09328241,8.737503805832963e-29,2.55423662915443e-28,-0.09328241
TDP1,11.12706,0.13618267,9.264122065959466e-29,2.707548021317524e-28,0.13618267
ETV2,11.123444,1.7018745,9.647488092198994e-29,2.8192606761341655e-28,1.7018745
ZNF814,11.116919,1.149694,1.0379573631521484e-28,3.0321297540482365e-28,1.149694
FAM161B,11.099666,1.5214921,1.2591427982974535e-28,3.6769742892643655e-28,1.5214921
GPX8,11.097843,0.22992504,1.2850798360611221e-28,3.752276569461824e-28,0.22992504
ACTR3C,11.091862,1.1824335,1.3739801698872838e-28,4.0109150597002366e-28,1.1824335
USF3,11.091616,0.49727133,1.3777643048974193e-28,4.0214907292948446e-28,0.49727133
ACD,11.079262,-0.21364197,1.5817091084443006e-28,4.616234977893816e-28,-0.21364197
TUBD1,11.078405,-0.047516216,1.5969186471665698e-28,4.660078566836933e-28,-0.047516216
MYBL2,11.062967,1.7109165,1.8971533516719118e-28,5.53491825809056e-28,1.7109165
GTPBP8,11.057066,-0.031559993,2.026181961693681e-28,5.910665624240888e-28,-0.031559993
PTPRT,11.056374,4.3620105,2.0418701691441005e-28,5.955733408173999e-28,4.3620105
DOCK5,11.056282,0.9471275,2.043949660229159e-28,5.961101343223617e-28,0.9471275
AP001372.2,11.055905,1.5759488,2.052546531135197e-28,5.985473488723333e-28,1.5759488
MFSD12,11.055291,0.1525115,2.066645161185688e-28,6.025881849675477e-28,0.1525115
SRSF2,11.052093,0.140234,2.1416337230450683e-28,6.243801615712798e-28,0.140234
COG8,11.051393,0.38348147,2.1584003573186498e-28,6.291947808078819e-28,0.38348147
RFT1,11.050794,0.2856059,2.172849073022515e-28,6.3333265719401585e-28,0.2856059
DGCR8,11.049967,0.60940003,2.1929594818725e-28,6.391196189013891e-28,0.60940003
PIGW,11.046849,1.4981943,2.270435924286973e-28,6.616221216355082e-28,1.4981943
CDK14,11.045625,0.5688386,2.3016002051016433e-28,6.706252286682486e-28,0.5688386
METTL25,11.0446825,0.6074387,2.32588209475903e-28,6.776211194022714e-28,0.6074387
PPP2R5D,11.038856,0.36372906,2.481734993275301e-28,7.228582399786566e-28,0.36372906
LCA5L,11.034936,3.4998016,2.592364591234148e-28,7.549932488105341e-28,3.4998016
SNX6,11.034302,-0.2191709,2.610707908685916e-28,7.602466827081055e-28,-0.2191709
BCAR1,11.032093,0.20752886,2.675657896064312e-28,7.790693187150462e-28,0.20752886
TMEM260,11.030111,0.43161687,2.7352592767277457e-28,7.96330389990569e-28,0.43161687
BAX,11.029163,-0.26285627,2.7642435680752904e-28,8.0467475676063015e-28,-0.26285627
WDR92,11.029039,1.3616108,2.7680614355129866e-28,8.056920528144818e-28,1.3616108
PIP5K1C,11.026527,0.44954184,2.8464564404887105e-28,8.283168303999776e-28,0.44954184
GNA12,11.022175,0.49597502,2.987531828319965e-28,8.692681905513221e-28,0.49597502
MARCH3,11.016911,-0.07904262,3.167454778616339e-28,9.215119662298026e-28,-0.07904262
PIEZO1,11.003712,0.07463024,3.667183230660902e-28,1.0665252174855245e-27,0.07463024
CLCF1,10.999404,1.0692507,3.846675318800562e-28,1.1184658307680115e-27,1.0692507
FBXO27,10.981637,2.4850857,4.683611083297434e-28,1.3614970667446663e-27,2.4850857
RP11-255M2.3,10.980544,1.9509184,4.740624238837317e-28,1.3779097528159725e-27,1.9509184
ZNF821,10.979713,0.049561825,4.784405565635807e-28,1.3904730970572901e-27,0.049561825
